729128689883842,Vivo,V27,2018,98824385206,74244384
170126986770160,Google,Pixel 8 Pro,2025,92209694671,51947032
462622337937736,Vivo,V27,2021,11588996611,27057241
470686713921046,Xiaomi,Redmi Note 12,2019,68751701839,22082156
911287463976155,Samsung,Galaxy M54,2023,30241499372,87358193
792999238423199,Nokia,G42,2021,35211537548,61369994
267895352910980,Sony,Xperia 1 IV,2019,51850621349,63487044
155379215917519,Samsung,Galaxy M54,2022,99300013955,69851127
927185833322211,Lenovo,Legion Y70,2019,64657612972,43552533
041494620255013,Xiaomi,Redmi Note 11,2023,90786909331,80550088
568511867262888,Asus,ROG Phone 7,2019,10963055003,31346292
086999973440106,Xiaomi,Poco X5,2018,05148910763,72123912
899927810475646,Asus,Zenfone 9,2018,85303242340,63871956
598583255736839,Apple,iPhone SE,2022,54532048931,75939760
519401442625851,Xiaomi,Poco X5,2024,00587522186,61022493
562549887334987,Samsung,Galaxy A54,2020,87366206105,62467571
030269625213117,Vivo,X90,2020,79483973880,67470826
458169144158600,Sony,Xperia 10 V,2023,41561893250,06173111
039381378293049,Huawei,P40,2025,16983065980,80278118
316308524247010,Sony,Xperia 1 IV,2025,39259616158,46087551
994992899885401,Xiaomi,Mi 11,2020,42609481560,23560903
917605426083948,Asus,Zenfone 10,2022,18936260758,05272639
176319345145474,Nokia,G42,2025,17278874173,53149906
392595262930931,Apple,iPhone 15,2018,90142307610,48053679
397171522806654,Oppo,Find X5,2024,29125228110,42276197
359363725395998,Nokia,C32,2023,76133636947,10496447
630075383841891,Oppo,Find X5,2020,37123937929,53001416
965678259657281,Oppo,Reno 10,2020,61212958640,62434068
758869341247978,Realme,Narzo 60,2018,57362139233,86562032
778872574684539,Google,Pixel 8,2022,55451609900,27666606
208651750925334,Asus,ROG Phone 7,2024,58508862148,56437804
213228792514952,Motorola,Moto Edge 40,2018,89626521023,26901785
013737401685960,Lenovo,Tab P11,2021,81628221356,85382354
452682526615660,Lenovo,K14,2021,04167701936,95084287
311151068202644,Sony,Xperia 5 IV,2023,74848558476,92699549
448745371995441,Nokia,G21,2021,80447256955,36277242
545554979162003,Xiaomi,Mi 12,2025,23042456765,39916930
746540890556613,Samsung,Galaxy Z Flip,2023,28048009706,19968840
045162589084858,Motorola,Moto G62,2019,78061095521,61767842
638350602946904,Asus,Zenfone 9,2020,23367991465,19281357
178407039219954,Samsung,Galaxy A54,2018,64611990397,73063388
890828914015795,Sony,Xperia 10 V,2019,97953353164,58812726
643067150306127,Oppo,Find X5,2019,88579654734,19453848
574506600839953,OnePlus,Nord 3,2019,86925763794,65687321
409982675433207,LG,K52,2023,42934635180,78484969
137071474766121,Vivo,Y36,2021,79863367060,87148409
864984492784778,Xiaomi,Mi 12,2019,19575355202,15002884
960983394159618,Asus,Zenfone 10,2021,10242308309,84602510
687977079825288,Sony,Xperia 1 IV,2019,89750908252,24183779
420516915487570,Sony,Xperia 5 IV,2019,04875910622,43522168
971861563360733,Vivo,X90,2019,23115867344,77072484
965940423164904,LG,Velvet,2025,95547897507,04414765
280656599637873,Nokia,C32,2019,27304607807,63530542
865450229844667,Huawei,Nova 11,2022,63575325847,97552908
402409973295365,Asus,Zenfone 9,2021,38596033459,12296653
486636076478042,LG,K52,2024,27150616682,49720189
305947613367364,Google,Pixel 8 Pro,2021,11066580600,54166915
471930651209089,Samsung,Galaxy M54,2021,98645426641,96811736
354668642268377,Lenovo,K14,2021,49537024334,21200806
431552293817897,Sony,Xperia 5 IV,2020,37541255246,48680642
097972367334037,Huawei,P40,2025,75500529994,37919890
442695168994221,Nokia,G21,2022,24783833494,83175252
825496162564800,Xiaomi,Mi 12,2019,96845975256,92801934
825309522020383,Vivo,X90,2024,45619740838,23813354
214924839922346,Asus,Zenfone 10,2025,25854594463,57206933
661788121101394,Oppo,Reno 8,2018,79385117572,58487419
