594393550436238,Lenovo,Legion Y70,2025,32662722509,04346155
607530577441274,Sony,Xperia 5 IV,2023,57126871864,76763520
458308137392041,Oppo,Reno 8,2020,08242755353,60263695
742339516610462,Oppo,Reno 10,2019,30599942770,66665091
127512443080873,Sony,Xperia 1 IV,2023,42678701018,68787870
113768639851393,Huawei,P40,2021,57192615838,91701937
676888134398145,OnePlus,Nord 3,2019,79984274853,49289471
384606035913650,Nokia,G21,2025,53263067273,52072621
402857294322191,OnePlus,Nord 2,2019,50138796041,92660973
933222096262041,Xiaomi,Poco X5,2023,00235224707,52086966
427287748280193,OnePlus,11,2023,98033729392,28981916
979216802214765,Huawei,P50,2021,20190337630,40911608
936824131329774,Lenovo,Tab P11,2020,36856701314,39408078
771442741027581,Vivo,X90,2022,27068241743,92702812
505668733619171,Nokia,G21,2025,41486367682,54301162
598381559595160,LG,Velvet,2021,86577896208,67267276
503998307770763,Google,Pixel 8,2024,74260842480,49172679
029511030404545,LG,Wing,2021,87959387028,27513579
503936167545289,Huawei,P40,2025,74237008436,12709839
418239102333125,Samsung,Galaxy M54,2022,79759007290,20953565
160044169728497,Google,Pixel 6,2020,02133404880,13384874
305930941932701,Apple,iPhone 14,2020,56911583845,52504536
271794354747373,Motorola,Moto G52,2022,15523076112,18690513
547244714616927,Asus,ROG Phone 7,2025,70304439851,64144762
822747540435194,Asus,Zenfone 10,2023,86050167605,44110071
250724112411315,Xiaomi,Redmi Note 12,2021,78862592388,47408581
894223731532576,Asus,Zenfone 10,2021,39429679600,98054333
269981033022679,Samsung,Galaxy Z Flip,2023,93741161705,08703582
467073389077124,Realme,Narzo 60,2019,58901686066,85595472
776651041525365,OnePlus,11,2020,87880591893,89582205
029015426699639,Realme,C55,2023,17635813307,35362280
824420521134198,Sony,Xperia 1 IV,2022,64876291462,09942771
775853012840558,Motorola,Moto G84,2025,90210477482,58340125
921132604826189,Lenovo,Tab P11,2023,66899831619,19748528
598942694205962,Realme,GT Neo,2024,01968870385,42064353
332965957435293,Motorola,Moto G84,2024,40377414905,11753895
226413151746431,Apple,iPhone SE,2025,63420269803,11132624
436276139220236,Nokia,X30,2021,22947486625,67380622
816549377071931,Google,Pixel 7,2021,03199992544,75113933
911757601067767,Motorola,Moto Edge 40,2025,51793268428,53624954
093707374828448,Nokia,G42,2025,80991771770,21786443
303767820933576,Realme,C55,2019,75573275437,23333840
158642907812399,LG,Wing,2024,83730689967,23872133
069071905562973,Sony,Xperia 5 IV,2024,79948314867,21757407
896247239025562,Asus,Zenfone 9,2018,55036672470,54430942
466702128957676,Asus,ROG Phone 7,2022,82215327200,43075819
448606044402190,Sony,Xperia 5 IV,2021,51636868606,25843802
369460361829597,Oppo,Reno 10,2019,55150230308,26237074
599883961703257,Xiaomi,Mi 11,2025,87028430995,07597889
773987305393640,Nokia,G42,2023,16040079908,75733798
775478396006587,Xiaomi,Redmi Note 11,2019,93500019420,83210261
780286500420726,Vivo,X90,2020,45696768121,48989779
805842371994622,Motorola,Moto G52,2025,70695741349,02868627
182441122291593,Realme,Narzo 60,2022,04970483027,80140055
693357171743574,OnePlus,Nord 3,2022,26209834108,34333124
828505064501503,Xiaomi,Poco X5,2020,70777105136,55655234
536960838195152,Samsung,Galaxy A54,2025,67767440257,80562811
805829227333357,Xiaomi,Redmi Note 11,2023,76293633032,16782814
230958552968871,Asus,Zenfone 10,2019,02340337380,95839022
373733898436916,Google,Pixel 6,2020,43162344042,93507344
103021657244714,OnePlus,10 Pro,2023,72350102904,72743072
416546600651749,Google,Pixel 8,2024,32628040298,50840998
049829650020442,Huawei,P40,2025,88257818224,59235914
193000952189124,Huawei,P50,2022,11039833691,37529286
713772894914862,Xiaomi,Redmi Note 12,2019,41449509649,17111366
205303829785057,Asus,ROG Phone 7,2020,78095187712,83039867
195628558018481,Oppo,Reno 10,2021,50165285605,72550824
796152999877351,OnePlus,11,2020,43843302278,32711279
382604371131081,Huawei,P50,2018,41576888304,67208404
017946004488638,Apple,iPhone 13,2022,83131535474,11035007
173796093494163,Lenovo,K14,2021,08863371008,33600570
822800404409830,Oppo,Reno 10,2021,20155639463,53580816
663168169486811,Lenovo,Legion Y70,2021,58784043970,79299182
694098000528809,Motorola,Moto Edge 30,2022,37629795963,06827335
880396712758323,Samsung,Galaxy S23,2023,62046828496,93403638
304463666143360,Nokia,C32,2025,69788888429,07044556
600083019541021,Oppo,Find X5,2022,43866099975,24080061
992166309547352,Xiaomi,Poco X5,2019,76896751827,26317161
772474006525399,Huawei,P40,2019,19362408236,47599954
633227670672253,Lenovo,Tab P11,2018,21096434806,87969662
011789899097030,Asus,ROG Phone 7,2019,22014701113,90889320
088283758612417,Apple,iPhone 13,2019,31399439383,60648401
024030425433858,Lenovo,K14,2024,43173694430,91818588
164722205760710,Apple,iPhone SE,2021,88185677131,71918278
441594057353653,LG,K52,2019,86549993814,17599403
992387363863330,Vivo,V27,2021,78518321794,93761201
616016048253749,Vivo,Y36,2025,87966705927,87723242
774355926897101,Apple,iPhone 12,2019,31776231392,83130686
120774878635636,Google,Pixel 6,2021,72338764609,19063797
714441087441490,Xiaomi,Poco X5,2021,01907909460,13576002
028672383542584,Samsung,Galaxy S22,2023,44724471344,45182324
901113151669998,Huawei,P40,2020,62356592881,77825406
615111241438272,Apple,iPhone 12,2020,10067309909,29456040
845551474479135,Samsung,Galaxy Z Flip,2024,79174633627,52297696
213571450859757,LG,Velvet,2018,35314588927,38816745
783246711594544,Samsung,Galaxy M54,2025,51471581209,73994622
388166189383677,Xiaomi,Poco X5,2022,78846886623,07575351
118911005390452,Nokia,X30,2022,31727688643,78656847
427996462894351,Huawei,Nova 11,2021,50799266868,08980718
976927414643356,Xiaomi,Redmi Note 12,2022,36847464100,28241060
382584225906709,Asus,ROG Phone 7,2019,89052790159,45510946
546493233667640,Sony,Xperia 10 V,2018,36259317107,36314040
087854200632186,Apple,iPhone 12,2021,70542522330,74779744
416314099482393,Vivo,X90,2022,42059979730,06394201
391307696947157,Samsung,Galaxy S23,2018,19310868775,34882347
667423013866350,Motorola,Moto G62,2021,95537117584,34559276
818229053506044,Apple,iPhone 13,2025,17481724504,45622650
485215906011232,Samsung,Galaxy A54,2023,44827355150,19982853
535862822338841,Nokia,G21,2024,94281721380,12056190
490846169123177,OnePlus,Nord 3,2019,27122586308,03757976
361662025863650,Huawei,P50,2024,93128104646,30648967
827574207606519,Sony,Xperia 10 V,2021,61383443831,28421064
561977659534687,OnePlus,10 Pro,2021,19153229878,51906908
857373963798757,Vivo,X90,2019,96149854027,30466176
016932028569450,Asus,ROG Phone 7,2018,68955245092,74592926
417892648600686,Xiaomi,Redmi Note 12,2018,15858694900,07471080
840021289220114,Lenovo,K14,2020,55578332854,08770864
413667558244379,Huawei,Nova 11,2021,73787951431,86820564
871106688666754,Samsung,Galaxy Z Flip,2018,58007025197,97032808
855275892255196,Sony,Xperia 10 V,2022,60785868402,22082270
329309742152898,Lenovo,Tab P11,2025,19314868915,67109049
871932628082060,Huawei,P50,2018,93592986708,35644466
697989531056381,Xiaomi,Redmi Note 11,2021,87857476021,38875697
953869146052865,Nokia,G21,2018,15679415755,52775195
275803027751742,Lenovo,K14,2022,47820353813,07071665
077368206476743,Google,Pixel 6,2019,39459887058,37084769
880343439000733,Motorola,Moto G84,2022,41206277300,13865636
493235407838946,Samsung,Galaxy S23,2018,34035325503,27389049
811629133721678,OnePlus,11,2022,50599516690,80765000
187827468218511,Xiaomi,Mi 11,2024,88570101120,19021129
526199022203362,Lenovo,Tab P11,2019,52535624788,60894238
662711027954854,Samsung,Galaxy S22,2021,22339548233,91633813
644327132759167,Oppo,Find X5,2023,88912585207,06764229
008429703884239,Realme,C55,2021,05511970131,60784889
311602743512152,Xiaomi,Redmi Note 11,2021,66371920235,35210062
062371073874289,Nokia,G21,2021,36674961680,81041272
755131629843080,Realme,GT Neo,2018,28925923050,76263424
413791240709335,Oppo,Reno 10,2021,61279259671,08253405
552649170848326,Asus,ROG Phone 7,2018,99783371991,99581057
852484030402117,Xiaomi,Redmi Note 12,2023,49146493069,65385674
117751281953943,OnePlus,11,2024,61507439776,00785652
279168113873110,Lenovo,Tab P11,2022,56040202068,77601565
