194750668131679,Nokia,G42,2024,22625139617,69490154
811406795114151,OnePlus,Nord 3,2025,97641800432,71247637
645334705978564,Lenovo,K14,2019,60321390504,37596101
272265157831838,Asus,ROG Phone 7,2024,68756871600,56937990
707827927530479,Realme,Narzo 60,2022,01535392240,73509844
303284149439323,Samsung,Galaxy A54,2020,52635258341,17243642
328902877767892,Huawei,Nova 11,2022,68723404604,71807162
078778053476304,Xiaomi,Redmi Note 11,2018,67044045383,38591468
880599961944692,Realme,Narzo 60,2022,49929426019,00953422
395013802237780,LG,Velvet,2025,39965012423,45263532
991071554506624,Oppo,Find X5,2025,07949923407,78184941
526282811629095,Asus,Zenfone 10,2019,06984578540,85314240
995748357511512,Nokia,G42,2021,92984714326,53933391
153140914161648,Motorola,Moto Edge 30,2020,94262066983,68135467
925006304717397,Google,Pixel 8,2019,88938383113,95634391
141662000466874,OnePlus,10 Pro,2023,72367621055,61647128
027942353074482,LG,Velvet,2025,22733577700,98116833
071838295378731,Nokia,X30,2019,48824985530,20773819
739192363347103,Motorola,Moto G62,2023,24660545822,84276177
541303760878746,Realme,GT Neo,2019,45841571540,56623384
195209554778432,Samsung,Galaxy S21,2024,06105391676,15035673
013834356026494,Apple,iPhone 14,2025,65284351622,76992844
919648923688412,LG,Wing,2021,78674226760,94028041
295011702377857,Motorola,Moto G52,2019,59803970003,43580669
459123922453212,Sony,Xperia 1 IV,2021,98062549020,47303440
576092614581414,Realme,Narzo 60,2019,67578544306,27862772
315567216373473,Vivo,Y36,2023,06316176120,78734009
079862679232823,Samsung,Galaxy S22,2020,21692931245,29368957
737472877074286,Motorola,Moto G84,2021,68084550403,73651689
799931746166269,Xiaomi,Redmi Note 12,2025,13287995901,88937252
334935888126778,Apple,iPhone 13,2019,24560289026,81356160
341082970881187,Apple,iPhone 13,2023,87919400872,12309207
100295258636133,Vivo,Y36,2018,10258816481,46926817
377989619579504,Sony,Xperia 1 IV,2018,56965797878,39943012
483368135356428,Sony,Xperia 5 IV,2021,56224116377,38814124
069071905562973,Huawei,Nova 11,2018,88087069315,94093045
602370226841991,Oppo,Reno 10,2022,20453881238,07702534
556181032821459,Samsung,Galaxy S21,2018,80846970139,85274492
266485624002523,Huawei,P50,2020,11360882022,76916303
820133126988448,Oppo,Reno 10,2024,51899517588,27629732
069316829134256,Lenovo,Tab P11,2019,15026988385,87460752
876225362790527,Sony,Xperia 1 IV,2023,39849962097,82171486
583222873733145,Google,Pixel 8 Pro,2020,73709747236,28273076
209191364886951,Huawei,P50,2025,93522007484,96008966
313334415795842,Realme,GT Neo,2019,91578662524,76333186
699114688922820,Huawei,Nova 11,2019,93681482284,03521618
837264868494937,Lenovo,Legion Y70,2021,33182412965,44948658
359272374528307,OnePlus,10 Pro,2022,75014136303,27566735
449470276547541,Samsung,Galaxy A54,2018,44509163878,47980066
698498473614748,Vivo,X90,2018,92161392425,43532775
817077527837541,Google,Pixel 8,2025,21857867505,83920006
915255821587109,Realme,Narzo 60,2025,44965238923,51972721
706299499727044,Google,Pixel 8,2025,23148841409,34318361
117445836044171,Huawei,P50,2020,84511883700,34688632
660776008739852,Oppo,Find X5,2021,72840568195,38209785
152146259175158,Xiaomi,Poco X5,2023,79672363788,24361220
967295885238217,Samsung,Galaxy S23,2019,89636106592,95014566
710871937680714,LG,Velvet,2023,25538313743,78932863
864601209408310,Vivo,V27,2023,09600159220,25130512
444960751071019,OnePlus,Nord 2,2018,57640203791,62413427
668465406112523,Lenovo,K14,2019,95566082572,14723409
831452077181037,Google,Pixel 8,2021,90277230284,52787669
483855332249967,Sony,Xperia 10 V,2021,54964164187,88921023
532740027053382,Realme,Narzo 60,2025,06394440329,58524217
553362172345341,Huawei,P50,2020,17313046413,51586303
909445560493379,Asus,ROG Phone 7,2024,68475471110,51786143
761978053337678,Apple,iPhone 14,2021,06816629132,35843387
499829471276110,Oppo,Reno 10,2023,21909803804,87005352
479226463502141,Xiaomi,Mi 12,2018,44310276881,61108635
857451436704609,Asus,ROG Phone 7,2018,20161055770,83242338
701688559960247,Motorola,Moto G62,2024,80766526348,84016827
792096793989431,Google,Pixel 8 Pro,2019,22633661726,31093554
635010034397608,Samsung,Galaxy M54,2021,17755408477,44357239
671559828816412,Asus,Zenfone 10,2025,84057853880,26598378
701221888883319,Oppo,Find X5,2021,26367358870,02123078
996989386001747,Apple,iPhone SE,2025,49145407207,86982726
440654544958694,Xiaomi,Poco X5,2022,67634285617,14546373
027861391712361,Apple,iPhone 12,2021,21766038859,81187810
658365623476972,Huawei,P50,2025,53267993407,28907862
019974340211365,Huawei,P40,2018,83998236945,66234053
977475134637682,LG,Wing,2024,93648754009,69620205
195850805597947,Google,Pixel 8 Pro,2024,84738109375,63226656
349557173090558,Samsung,Galaxy Z Flip,2021,41855419025,14667624
300498342127962,Vivo,Y36,2019,80542142783,22663091
015890286516254,Samsung,Galaxy S21,2019,95977449968,00292706
678758297595634,Realme,GT Neo,2024,70209467983,98820852
662290861872104,Nokia,X30,2024,87436978446,31850889
164892265591991,Samsung,Galaxy M54,2019,31276708939,24817091
147625495486358,Google,Pixel 7,2023,23646722959,55100995
326249541711423,Samsung,Galaxy S21,2021,27781764897,38897113
546414861027266,OnePlus,Nord 3,2020,73086150068,16025152
382604371131081,OnePlus,Nord 2,2021,30990602168,99740663
188889080409419,Motorola,Moto Edge 40,2021,50296890600,55326326
045951792699413,Nokia,C32,2023,25048855043,28077643
732533319811150,Vivo,Y36,2019,89485663854,01801286
565416094326297,LG,K52,2018,14144561747,42980304
067594235740357,Xiaomi,Mi 12,2022,77096075518,44397584
768145772435935,Motorola,Moto G62,2019,91042084556,93511604
088301725879939,Nokia,C32,2023,47829715408,68806282
774773105252490,Asus,Zenfone 10,2022,03414503166,36072891
759438394263574,OnePlus,Nord 2,2022,11824998996,75103119
104282694239967,OnePlus,10 Pro,2019,27143076716,34482821
161135438249564,Apple,iPhone 13,2020,57630025556,70487316
626167606890810,Apple,iPhone 14,2021,56501669278,92104815
327238704550486,OnePlus,Nord 3,2022,91476900701,75566431
214205909409465,Sony,Xperia 10 V,2019,92000759327,70281895
390420206387655,Samsung,Galaxy S22,2018,83432807171,52548699
814407621238386,Samsung,Galaxy M54,2025,14880095389,49030089
816352607145591,Nokia,X30,2024,02399773942,92971190
046785001602497,Motorola,Moto G62,2021,82764054017,42925846
449705140924344,Realme,Narzo 60,2018,83434085270,57037055
641473710475170,Motorola,Moto G52,2020,82743933097,27292355
401168862235650,OnePlus,11,2018,74574540559,45180567
797085660384042,Google,Pixel 7,2022,66880956106,79673942
