045993815351171,LG,K52,2021,10591416638,87431056
302721618356677,Nokia,X30,2019,15375374749,17667681
261977518344904,Vivo,Y36,2018,10831493348,93321114
025386164777872,Motorola,Moto G62,2022,09058466302,92835921
135371784648805,Asus,Zenfone 10,2024,85265002790,38595632
979022861863901,Xiaomi,Mi 12,2022,76460323445,48345383
496890095478541,LG,Velvet,2022,02416853031,08853262
056516274503529,Nokia,C32,2025,29162335472,15089945
530364627080688,Vivo,Y36,2023,60393280888,46259360
279276035606886,Lenovo,K14,2024,63906681475,98365991
845195528505851,Lenovo,Legion Y70,2022,59489264946,98657672
036475154670013,Huawei,P40,2025,51541784758,00179570
870776408801148,Asus,ROG Phone 7,2023,57844930942,00167785
780454757619480,Nokia,G42,2024,99531317755,53263062
677387467923058,Samsung,Galaxy Z Flip,2022,40500925810,08619823
189352554203159,Apple,iPhone 13,2020,66903079807,17074390
443053619795102,Lenovo,K14,2023,58876451641,45522859
127767492672224,Nokia,C32,2024,63296159428,75176553
290834897518334,Huawei,Nova 11,2025,56926252700,63410774
376299672083313,Lenovo,Tab P11,2021,33351881959,89557231
113080426675372,Samsung,Galaxy S22,2023,62951726520,08086368
829100054463703,Sony,Xperia 5 IV,2018,20211180882,93508289
833914234528944,Xiaomi,Redmi Note 11,2020,13907000030,10224487
995828491778155,Apple,iPhone 14,2022,03038941646,09974103
718079808618147,Motorola,Moto Edge 40,2020,22660662347,90631428
029942017045154,Realme,GT Neo,2018,99270572960,78055836
098954833219270,LG,Wing,2019,71485106605,96952229
708955277037647,Oppo,Reno 8,2019,69051112521,87602704
196961991317617,Asus,Zenfone 9,2023,90569338689,16505042
848710749846085,OnePlus,11,2021,43056594090,44007348
276866973853782,Huawei,Nova 11,2024,55067096330,46778621
550161418576622,OnePlus,11,2020,65246560406,47167026
128030184439211,Motorola,Moto Edge 40,2024,04319107314,94818994
942242924774006,Realme,Narzo 60,2019,19376496876,00634644
868119657263196,Realme,Narzo 60,2025,68418902990,04695397
958028116043162,Realme,GT Neo,2019,44017965601,67304056
319025394662939,Nokia,G21,2019,70983361142,32626117
129097803939120,Vivo,Y36,2024,08591569407,15544790
923077407083918,OnePlus,11,2020,98351329924,48689548
929368436038963,Sony,Xperia 5 IV,2019,10297455362,16351013
050315102405322,Huawei,P50,2022,67229833400,85087335
249903399467101,Huawei,Nova 11,2021,67522485916,48399541
