426816026596667,Oppo,Find X5,2024,85533118489,36246207
531931346092521,Xiaomi,Redmi Note 12,2018,04670833987,04969849
555808834578494,LG,Wing,2018,12150200317,39155881
334946213899254,Huawei,Nova 11,2022,45892335178,60181540
209400082430029,Lenovo,Tab P11,2019,86445452302,20381295
060740264137230,Motorola,Moto Edge 30,2024,15627731192,16049456
247186077222879,Lenovo,Tab P11,2022,16807958480,57795170
333148909394264,Google,Pixel 8,2018,35943046470,35576239
619421556909449,OnePlus,Nord 2,2018,68714352630,63203500
902885547940171,Realme,Narzo 60,2021,12488055182,69976763
748109496603210,Oppo,Find X5,2021,69708092690,98464888
756099444107341,Asus,Zenfone 10,2020,15624703295,37846230
343550170969428,Vivo,Y36,2018,15399436230,83972764
618898667032529,Lenovo,K14,2019,87770150884,11569400
881844693450769,Huawei,P40,2018,69770623040,88299401
431684347409271,Apple,iPhone 15,2020,17816920687,41333292
383727080120928,Sony,Xperia 10 V,2021,32024733360,02963520
042648439640854,Nokia,G42,2021,64053938791,11394760
014557152181945,OnePlus,Nord 2,2018,03169172069,70708508
324462860260329,Asus,Zenfone 9,2024,14033644350,59111630
132769760882512,Oppo,Reno 10,2019,85595861304,39194876
904037113250428,Oppo,Reno 8,2024,60393810003,34706790
301641618710891,LG,K52,2021,07954246809,33083436
096552755502994,OnePlus,Nord 2,2024,36551038913,42563377
700501147740815,Google,Pixel 6,2023,35980936084,26775231
468249442791347,OnePlus,Nord 3,2023,28364344650,59252740
627970750377822,Sony,Xperia 1 IV,2025,02461680809,76555148
732481096940828,Huawei,P50,2023,51417626291,89882699
980925924560482,LG,K52,2019,38338840459,60667642
018556293474053,Google,Pixel 7,2019,71926855507,18227408
483982902236986,Motorola,Moto G62,2025,74687712193,91445500
577132664151972,Motorola,Moto Edge 30,2019,69966033823,94190302
783176572178511,Asus,Zenfone 10,2019,77420538883,34943195
058647060887198,Vivo,V27,2019,72473765464,88039329
919715933454698,Asus,ROG Phone 7,2021,41791365469,91567293
784651965716493,Realme,C55,2022,76957027228,89551782
564750749372919,Huawei,P40,2019,81255366559,69497987
604304613246220,Huawei,P40,2025,61729751296,79979368
540722681799558,Asus,Zenfone 10,2020,63994522951,31675874
962520828070840,Apple,iPhone 12,2020,77547899226,17542619
086635589174692,Oppo,Find X5,2022,04299248015,98796676
999849620823222,Oppo,Find X5,2018,36562273226,75791281
807240244451970,Lenovo,Legion Y70,2023,92813387002,52927791
653169179158345,LG,K52,2018,16351792894,68374792
504141795009819,Asus,Zenfone 9,2021,57868697172,23799674
